Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
1433	Spectrogram 1	1	4357.463679146	4357.960391994	0.000	8000.000	?
1434	Spectrogram 1	1	4359.533316013	4361.073125842	0.000	8000.000	G2
1435	Spectrogram 1	1	4363.308333658	4364.897814772	0.000	8000.000	G2
1436	Spectrogram 1	1	4366.205825272	4366.702538120	0.000	8000.000	I
1437	Spectrogram 1	1	4368.298304266	4368.717659069	0.000	8000.000	I
1438	Spectrogram 1	1	4369.077106043	4369.526414760	0.000	8000.000	I
1439	Spectrogram 1	1	4370.395078280	4370.844386998	0.000	8000.000	I
1440	Spectrogram 1	1	4371.113972228	4371.683096603	0.000	8000.000	I
1441	Spectrogram 1	1	4372.222267064	4372.671575781	0.000	8000.000	I
1442	Spectrogram 1	1	4373.210746242	4373.719962789	0.000	8000.000	I
1443	Spectrogram 1	1	4374.199225420	4374.678488052	0.000	8000.000	I
1444	Spectrogram 1	1	4375.007981112	4375.397382000	0.000	8000.000	I
1445	Spectrogram 1	1	4376.957316300	4378.497126129	0.000	8000.000	G2
1446	Spectrogram 1	1	4380.450863331	4381.841659306	0.000	8000.000	G2
1447	Spectrogram 1	1	4383.065576448	4383.754516481	0.000	8000.000	I2
1448	Spectrogram 1	1	4384.982626975	4385.461889607	0.000	8000.000	I2
1449	Spectrogram 1	1	4386.809815759	4387.378940134	0.000	8000.000	I2
1450	Spectrogram 1	1	4387.588617536	4388.187695825	0.000	8000.000	I2
1451	Spectrogram 1	1	4388.607050628	4389.056359346	0.000	8000.000	I2
1452	Spectrogram 1	1	4389.355898490	4389.865115037	0.000	8000.000	I2
1453	Spectrogram 1	1	4390.314423754	4390.823640300	0.000	8000.000	I2
1454	Spectrogram 1	1	4391.123179445	4391.572488163	0.000	8000.000	I2
1455	Spectrogram 1	1	4392.980322144	4393.789077835	0.000	8000.000	I2
1456	Spectrogram 1	1	4395.586312704	4396.335160566	0.000	8000.000	I2
1457	Spectrogram 1	1	4398.282165008	4398.791381555	0.000	8000.000	I2
1458	Spectrogram 1	1	4399.869719053	4401.517184350	0.000	8000.000	P
1459	Spectrogram 1	1	4402.325940041	4406.878935044	0.000	8000.000	P
1460	Spectrogram 1	1	4409.454971690	4410.653128269	0.000	8000.000	I3
1461	Spectrogram 1	1	4415.266031101	4416.344372022	0.000	8000.000	I3
1462	Spectrogram 1	1	4419.789072189	4427.487228212	0.000	8000.000	P
1463	Spectrogram 1	1	4427.577089956	4428.236076075	0.000	8000.000	I3
1464	Spectrogram 1	1	4430.782158806	4431.982926048	0.000	8000.000	I3
1465	Spectrogram 1	1	4433.870434871	4434.963203136	0.000	8000.000	I3
1466	Spectrogram 1	1	4436.443448645	4437.463324472	0.000	8000.000	I3
1467	Spectrogram 1	1	4449.383539704	4450.431170993	0.000	8000.000	I3
1468	Spectrogram 1	1	4452.319023324	4453.345219702	0.000	8000.000	I3
1469	Spectrogram 1	1	4455.298956904	4456.474510645	0.000	8000.000	I3
1470	Spectrogram 1	1	4458.511033322	4459.653472873	0.000	8000.000	I3
1471	Spectrogram 1	1	4461.193282702	4462.319165157	0.000	8000.000	I3
1472	Spectrogram 1	1	4463.132390279	4463.851284227	0.000	8000.000	I3
1473	Spectrogram 1	1	4466.846675676	4468.434233144	0.000	8000.000	I3
1474	Spectrogram 1	1	4469.809433847	4471.067773062	0.000	8000.000	I3
1475	Spectrogram 1	1	4472.627781172	4477.001052688	0.000	8000.000	I4
1476	Spectrogram 1	1	4477.300591833	4478.386009023	0.000	8000.000	I3
1477	Spectrogram 1	1	4479.876628479	4482.302895552	0.000	8000.000	I4
1478	Spectrogram 1	1	4485.583398802	4486.941080587	0.000	8000.000	I3
1479	Spectrogram 1	1	4488.563263681	4490.103485720	0.000	8000.000	I3
1480	Spectrogram 1	1	4491.378931643	4497.938838916	0.000	8000.000	I4
1481	Spectrogram 1	1	4498.837456351	4501.413492997	0.000	8000.000	A
1482	Spectrogram 1	1	4502.860521263	4504.383773997	0.000	8000.000	Bm
1483	Spectrogram 1	1	4506.505662284	4507.990029891	0.000	8000.000	Bm
1484	Spectrogram 1	1	4509.201514588	4510.534437127	0.000	8000.000	Bm
1485	Spectrogram 1	1	4512.496445182	4515.222251401	0.000	8000.000	A
1486	Spectrogram 1	1	4516.749901040	4519.146214199	0.000	8000.000	Bm
1487	Spectrogram 1	1	4520.134693377	4522.501052622	0.000	8000.000	Bm
1488	Spectrogram 1	1	4523.130634439	4524.471759129	0.000	8000.000	A
1489	Spectrogram 1	1	4526.094354432	4527.071223033	0.000	8000.000	A
1490	Spectrogram 1	1	4529.210729467	4531.666950455	0.000	8000.000	C1
1491	Spectrogram 1	1	4533.374323581	4535.697469495	0.000	8000.000	Bm
1492	Spectrogram 1	1	4536.922694520	4537.949234406	0.000	8000.000	A
1493	Spectrogram 1	1	4539.566677087	4540.825016302	0.000	8000.000	A
1494	Spectrogram 1	1	4543.192680878	4545.311989030	0.000	8000.000	C
1495	Spectrogram 1	1	4546.853585101	4548.275709023	0.000	8000.000	Bm
1496	Spectrogram 1	1	4550.246003320	4551.388442871	0.000	8000.000	A
1497	Spectrogram 1	1	4552.844367999	4555.240681158	0.000	8000.000	A
1498	Spectrogram 1	1	4556.678472878	4559.044832123	0.000	8000.000	C
1499	Spectrogram 1	1	4559.853587814	4561.950361828	0.000	8000.000	Bm
1500	Spectrogram 1	1	4563.238380151	4564.664507910	0.000	8000.000	A
1501	Spectrogram 1	1	4565.784462883	4567.263602681	0.000	8000.000	A
1502	Spectrogram 1	1	4569.484733145	4571.322570683	0.000	8000.000	C
1503	Spectrogram 1	1	4572.074784926	4574.291374598	0.000	8000.000	Bm
1504	Spectrogram 1	1	4575.759116408	4577.338910591	0.000	8000.000	A
1505	Spectrogram 1	1	4579.772940950	4581.929622793	0.000	8000.000	C
1506	Spectrogram 1	1	4582.588608912	4585.044829900	0.000	8000.000	Bu
1507	Spectrogram 1	1	4586.014828337	4587.488409786	0.000	8000.000	A
1508	Spectrogram 1	1	4590.057164059	4592.143907634	0.000	8000.000	C
1509	Spectrogram 1	1	4592.413492864	4594.610365166	0.000	8000.000	Bm
1510	Spectrogram 1	1	4596.547545274	4598.219811862	0.000	8000.000	A
1511	Spectrogram 1	1	4600.920404579	4603.107040337	0.000	8000.000	C
1512	Spectrogram 1	1	4603.196902080	4605.233768266	0.000	8000.000	Bm
1513	Spectrogram 1	1	4607.540219681	4609.517178037	0.000	8000.000	D
1514	Spectrogram 1	1	4611.883541107	4614.070176864	0.000	8000.000	C
1515	Spectrogram 1	1	4614.189992522	4616.111848340	0.000	8000.000	Bm
1516	Spectrogram 1	1	4618.623171867	4620.400239842	0.000	8000.000	D
1517	Spectrogram 1	1	4622.906581639	4625.362802627	0.000	8000.000	C
1518	Spectrogram 1	1	4625.572480028	4627.466859015	0.000	8000.000	Bm
1519	Spectrogram 1	1	4629.766028057	4631.483863594	0.000	8000.000	D
1520	Spectrogram 1	1	4633.719944769	4636.206119672	0.000	8000.000	C
1521	Spectrogram 1	1	4636.355889244	4638.183078028	0.000	8000.000	Bm
1522	Spectrogram 1	1	4640.568879836	4642.357046089	0.000	8000.000	D
1523	Spectrogram 1	1	4644.757824855	4647.059261051	0.000	8000.000	C
1524	Spectrogram 1	1	4647.348975862	4648.487224613	0.000	8000.000	Bm
1525	Spectrogram 1	1	4651.248206070	4653.119157797	0.000	8000.000	D
1526	Spectrogram 1	1	4655.437149011	4657.871041966	0.000	8000.000	C
1527	Spectrogram 1	1	4658.251855150	4659.195609561	0.000	8000.000	Bm
1528	Spectrogram 1	1	4661.977201510	4663.980609998	0.000	8000.000	D
1529	Spectrogram 1	1	4666.399669302	4668.736074632	0.000	8000.000	C
1530	Spectrogram 1	1	4669.013966858	4670.090178029	0.000	8000.000	Bm
1531	Spectrogram 1	1	4672.989530489	4675.222877459	0.000	8000.000	D
1532	Spectrogram 1	1	4677.272940261	4679.345594098	0.000	8000.000	C
1533	Spectrogram 1	1	4679.878930822	4681.196903059	0.000	8000.000	Bm
1534	Spectrogram 1	1	4683.952663192	4685.829767556	0.000	8000.000	D
1535	Spectrogram 1	1	4688.124776309	4689.830157088	0.000	8000.000	C
1536	Spectrogram 1	1	4690.840139879	4691.949465239	0.000	8000.000	Bm
1537	Spectrogram 1	1	4694.885841981	4696.905189420	0.000	8000.000	D
1538	Spectrogram 1	1	4699.072794653	4701.009974760	0.000	8000.000	C
1539	Spectrogram 1	1	4701.895057971	4703.178954197	0.000	8000.000	Bm
1540	Spectrogram 1	1	4706.058652086	4707.980511728	0.000	8000.000	D
1541	Spectrogram 1	1	4710.282157853	4711.821757753	0.000	8000.000	C
1542	Spectrogram 1	1	4712.678471012	4713.607042361	0.000	8000.000	E
1543	Spectrogram 1	1	4714.745291112	4715.673862461	0.000	8000.000	E
1544	Spectrogram 1	1	4716.452664238	4717.590912988	0.000	8000.000	E
1545	Spectrogram 1	1	4718.399668680	4719.418101772	0.000	8000.000	E
1546	Spectrogram 1	1	4720.915797497	4723.328939423	0.000	8000.000	F
1547	Spectrogram 1	1	4724.869714209	4726.966488224	0.000	8000.000	C
1548	Spectrogram 1	1	4727.206119539	4728.044829145	0.000	8000.000	E
1549	Spectrogram 1	1	4729.153123981	4730.021787501	0.000	8000.000	E
1550	Spectrogram 1	1	4730.890451022	4731.789068456	0.000	8000.000	E
1551	Spectrogram 1	1	4732.567870233	4733.466487668	0.000	8000.000	E
1552	Spectrogram 1	1	4734.155427701	4734.844367734	0.000	8000.000	E
1553	Spectrogram 1	1	4736.731464347	4739.577086224	0.000	8000.000	F
1554	Spectrogram 1	1	4740.984920205	4742.809910536	0.000	8000.000	C
1555	Spectrogram 1	1	4743.441141193	4744.309804713	0.000	8000.000	E
1556	Spectrogram 1	1	4745.388145634	4746.226855240	0.000	8000.000	E
1557	Spectrogram 1	1	4747.185380504	4747.994136195	0.000	8000.000	E
1558	Spectrogram 1	1	4748.533306656	4749.431924091	0.000	8000.000	E
1559	Spectrogram 1	1	4750.240679782	4751.049435473	0.000	8000.000	E
1560	Spectrogram 1	1	4752.427315539	4756.026113482	0.000	8000.000	F
1561	Spectrogram 1	1	4757.130080114	4758.443449342	0.000	8000.000	C
1562	Spectrogram 1	1	4759.795978504	4760.694595939	0.000	8000.000	E
1563	Spectrogram 1	1	4761.563259459	4762.401969064	0.000	8000.000	E
1564	Spectrogram 1	1	4763.150816927	4764.079388276	0.000	8000.000	E
1565	Spectrogram 1	1	4765.007959625	4765.906577060	0.000	8000.000	E
1566	Spectrogram 1	1	4767.524092267	4770.938838518	0.000	8000.000	F
1567	Spectrogram 1	1	4772.795981217	4773.874322138	0.000	8000.000	E
1568	Spectrogram 1	1	4774.832847402	4775.791372666	0.000	8000.000	E
1569	Spectrogram 1	1	4776.510266613	4777.528699706	0.000	8000.000	E
1570	Spectrogram 1	1	4778.157731910	4779.266026746	0.000	8000.000	E
1571	Spectrogram 1	1	4780.973399872	4784.603656336	0.000	8000.000	F
1572	Spectrogram 1	1	4786.844367112	4788.431924580	0.000	8000.000	E1
1573	Spectrogram 1	1	4789.240680271	4790.378929022	0.000	8000.000	E
1574	Spectrogram 1	1	4790.978007312	4792.056348233	0.000	8000.000	E
1575	Spectrogram 1	1	4792.805196096	4793.434228300	0.000	8000.000	E
1576	Spectrogram 1	1	4794.722246623	4798.975702480	0.000	8000.000	F
1577	Spectrogram 1	1	4800.862799093	4802.210725245	0.000	8000.000	E1
1578	Spectrogram 1	1	4802.959573107	4803.918098371	0.000	8000.000	E
1579	Spectrogram 1	1	4804.666946233	4805.475701925	0.000	8000.000	E
1580	Spectrogram 1	1	4806.224549787	4807.003351563	0.000	8000.000	E
1581	Spectrogram 1	1	4808.471093373	4812.724549231	0.000	8000.000	F
1582	Spectrogram 1	1	4814.401968442	4815.779848509	0.000	8000.000	E1
1583	Spectrogram 1	1	4816.408880713	4817.367405977	0.000	8000.000	E
1584	Spectrogram 1	1	4818.086299925	4819.044825188	0.000	8000.000	E
1585	Spectrogram 1	1	4819.524091644	4820.512570823	0.000	8000.000	E
1586	Spectrogram 1	1	4821.051741283	4821.860496975	0.000	8000.000	E
1587	Spectrogram 1	1	4822.938837896	4826.757068872	0.000	8000.000	F
1588	Spectrogram 1	1	4828.899666880	4830.307500861	0.000	8000.000	E1
1589	Spectrogram 1	1	4830.966486979	4831.865104414	0.000	8000.000	E
1590	Spectrogram 1	1	4832.643906191	4833.482615796	0.000	8000.000	E
1591	Spectrogram 1	1	4834.231463659	4834.980311521	0.000	8000.000	E
1592	Spectrogram 1	1	4836.687684647	4840.342062215	0.000	8000.000	F
1593	Spectrogram 1	1	4842.468790143	4843.756808466	0.000	8000.000	G2
1594	Spectrogram 1	1	4846.093213796	4847.488818886	0.000	8000.000	G2
1595	Spectrogram 1	1	4848.819020015	4849.448052219	0.000	8000.000	I
1596	Spectrogram 1	1	4850.795978371	4851.454964490	0.000	8000.000	I
1597	Spectrogram 1	1	4852.653121070	4853.342061103	0.000	8000.000	I
1598	Spectrogram 1	1	4854.390448110	4854.989526400	0.000	8000.000	I
1599	Spectrogram 1	1	4857.026392585	4858.548953057	0.000	8000.000	G2
1600	Spectrogram 1	1	4860.651704114	4862.158399753	0.000	8000.000	G2
1601	Spectrogram 1	1	4863.526392029	4864.065562490	0.000	8000.000	I
1602	Spectrogram 1	1	4865.593212129	4866.162336504	0.000	8000.000	I
1603	Spectrogram 1	1	4867.540216571	4868.109340946	0.000	8000.000	I
1604	Spectrogram 1	1	4868.528695749	4869.067866210	0.000	8000.000	I
1605	Spectrogram 1	1	4870.086299302	4870.655423678	0.000	8000.000	I
1606	Spectrogram 1	1	4871.014870652	4871.554041112	0.000	8000.000	I
1607	Spectrogram 1	1	4872.332842889	4872.842059435	0.000	8000.000	I
1608	Spectrogram 1	1	4874.692120619	4875.933902739	0.000	8000.000	G2
1609	Spectrogram 1	1	4878.233767868	4880.510265369	0.000	8000.000	G2
1610	Spectrogram 1	1	4881.199205402	4881.738375863	0.000	8000.000	I
1611	Spectrogram 1	1	4883.056348101	4883.685380305	0.000	8000.000	I
1612	Spectrogram 1	1	4883.984919450	4884.524089911	0.000	8000.000	I2
1613	Spectrogram 1	1	4885.123168201	4885.722246490	0.000	8000.000	I2
1614	Spectrogram 1	1	4886.021785635	4886.650817840	0.000	8000.000	I2
1615	Spectrogram 1	1	4887.160034386	4887.819020505	0.000	8000.000	I2
1616	Spectrogram 1	1	4888.028697906	4888.597822281	0.000	8000.000	I2
1617	Spectrogram 1	1	4889.107038828	4889.736071032	0.000	8000.000	I2
1618	Spectrogram 1	1	4889.975702348	4890.604734552	0.000	8000.000	I2
1619	Spectrogram 1	1	4890.754504125	4891.323628500	0.000	8000.000	I2
1620	Spectrogram 1	1	4892.992528708	4894.333653397	0.000	8000.000	G2
1621	Spectrogram 1	1	4896.660715305	4898.101182564	0.000	8000.000	G2
1622	Spectrogram 1	1	4899.351277583	4899.890448044	0.000	8000.000	I2
1623	Spectrogram 1	1	4900.189987189	4900.669249821	0.000	8000.000	I2
1624	Spectrogram 1	1	4901.268328110	4901.687682913	0.000	8000.000	I2
1625	Spectrogram 1	1	4903.395056039	4903.964180414	0.000	8000.000	I2
1626	Spectrogram 1	1	4904.173857816	4904.713028277	0.000	8000.000	I2
1627	Spectrogram 1	1	4905.342060481	4905.941138771	0.000	8000.000	I2
1628	Spectrogram 1	1	4906.180770087	4906.779848376	0.000	8000.000	I2
1629	Spectrogram 1	1	4907.169249265	4907.918097127	0.000	8000.000	I2
1630	Spectrogram 1	1	4908.037912785	4908.577083246	0.000	8000.000	I2
1631	Spectrogram 1	1	4908.726852818	4909.295977193	0.000	8000.000	I2
1632	Spectrogram 1	1	4909.475700680	4909.954963312	0.000	8000.000	I2
1633	Spectrogram 1	1	4911.272935550	4912.081691241	0.000	8000.000	I2
1634	Spectrogram 1	1	4913.938833939	4914.957267032	0.000	8000.000	I2
1635	Spectrogram 1	1	4916.634686243	4917.293672362	0.000	8000.000	I2
1636	Spectrogram 1	1	4918.282151540	4920.079390234	0.000	8000.000	P
1637	Spectrogram 1	1	4920.858192011	4922.475703393	0.000	8000.000	P
1638	Spectrogram 1	1	4923.194597341	4925.560956586	0.000	8000.000	P
1639	Spectrogram 1	1	4926.010265303	4930.024089845	0.000	8000.000	P
1640	Spectrogram 1	1	4930.862799450	4932.031002115	0.000	8000.000	I3
1641	Spectrogram 1	1	4933.648513498	4934.636992676	0.000	8000.000	I3
1642	Spectrogram 1	1	4936.344365802	4937.003351921	0.000	8000.000	I2
1643	Spectrogram 1	1	4938.890448533	4939.669250310	0.000	8000.000	I2
1644	Spectrogram 1	1	4940.627775574	4941.825932153	0.000	8000.000	P
1645	Spectrogram 1	1	4942.754503502	4944.911185346	0.000	8000.000	P
1646	Spectrogram 1	1	4945.480309721	4948.146208111	0.000	8000.000	P
1647	Spectrogram 1	1	4948.745286400	4951.441138704	0.000	8000.000	P
1648	Spectrogram 1	1	4952.369710054	4953.369250196	0.000	8000.000	I3
1649	Spectrogram 1	1	4955.245285845	4956.134285050	0.000	8000.000	I3
1650	Spectrogram 1	1	4957.851276405	4958.684077670	0.000	8000.000	I3
1651	Spectrogram 1	1	4960.277543479	4961.056345255	0.000	8000.000	I3
1652	Spectrogram 1	1	4962.104732263	4963.362796671	0.000	8000.000	P
1653	Spectrogram 1	1	4964.171552362	4966.747589008	0.000	8000.000	P
1654	Spectrogram 1	1	4967.436529042	4973.337450196	0.000	8000.000	P
1655	Spectrogram 1	1	4974.655426258	4975.602474524	0.000	8000.000	I3
1656	Spectrogram 1	1	4977.620863793	4978.549637422	0.000	8000.000	I3
1657	Spectrogram 1	1	4980.404032055	4981.347786466	0.000	8000.000	I3
1658	Spectrogram 1	1	4982.862798828	4983.491831032	0.000	8000.000	I3
1659	Spectrogram 1	1	4984.510264125	4986.666945968	0.000	8000.000	P
1660	Spectrogram 1	1	4986.786761626	4989.422706101	0.000	8000.000	P
1661	Spectrogram 1	1	4989.961876562	4995.113949854	0.000	8000.000	P
1662	Spectrogram 1	1	4995.986460666	4997.128900217	0.000	8000.000	I3
1663	Spectrogram 1	1	4998.768052615	5000.042948925	0.000	8000.000	I3
1664	Spectrogram 1	1	5001.793672785	5003.037584656	0.000	8000.000	I3
1665	Spectrogram 1	1	5004.878925978	5006.136990386	0.000	8000.000	I3
1666	Spectrogram 1	1	5007.844363512	5008.981581738	0.000	8000.000	I3
1667	Spectrogram 1	1	5010.140578384	5017.525042725	0.000	8000.000	I4
1668	Spectrogram 1	1	5018.807496215	5020.167307751	0.000	8000.000	A
1669	Spectrogram 1	1	5022.948899700	5025.247587831	0.000	8000.000	Bd
1670	Spectrogram 1	1	5026.835149123	5028.842061394	0.000	8000.000	Bd
1671	Spectrogram 1	1	5029.890448401	5032.556346790	0.000	8000.000	Bd
1672	Spectrogram 1	1	5033.949753427	5035.274321022	0.000	8000.000	A
1673	Spectrogram 1	1	5038.157728800	5046.235117869	0.000	8000.000	I4
1674	Spectrogram 1	1	5047.503350121	5049.331294622	0.000	8000.000	A
1675	Spectrogram 1	1	5052.056345123	5054.272934795	0.000	8000.000	Bd
1676	Spectrogram 1	1	5055.740676605	5058.166943679	0.000	8000.000	Bm
1677	Spectrogram 1	1	5059.588792794	5060.929917484	0.000	8000.000	A
1678	Spectrogram 1	1	5064.067864833	5065.996388534	0.000	8000.000	Bm
1679	Spectrogram 1	1	5067.544579963	5070.276500627	0.000	8000.000	B
1680	Spectrogram 1	1	5070.987219080	5072.346137494	0.000	8000.000	A
1681	Spectrogram 1	1	5073.802887042	5076.139292372	0.000	8000.000	A
1682	Spectrogram 1	1	5076.978001978	5078.715329018	0.000	8000.000	C
1683	Spectrogram 1	1	5081.471092976	5084.256807023	0.000	8000.000	Bm
1684	Spectrogram 1	1	5085.215332287	5086.636631789	0.000	8000.000	A
1685	Spectrogram 1	1	5087.911184591	5089.289064658	0.000	8000.000	A
1686	Spectrogram 1	1	5091.206115185	5093.362797028	0.000	8000.000	C
1687	Spectrogram 1	1	5095.974833333	5098.077584390	0.000	8000.000	Bm
1688	Spectrogram 1	1	5099.137238466	5100.395577681	0.000	8000.000	A
1689	Spectrogram 1	1	5101.839754829	5103.208291472	0.000	8000.000	A
1690	Spectrogram 1	1	5105.164639337	5107.890445556	0.000	8000.000	C
1691	Spectrogram 1	1	5108.986717605	5110.311285200	0.000	8000.000	Bm
1692	Spectrogram 1	1	5113.521781480	5114.963828877	0.000	8000.000	A
1693	Spectrogram 1	1	5117.475698192	5119.369252759	0.000	8000.000	C
1694	Spectrogram 1	1	5120.021780924	5122.478001912	0.000	8000.000	Bm
1695	Spectrogram 1	1	5124.005651551	5125.280135651	0.000	8000.000	A
1696	Spectrogram 1	1	5126.551734282	5127.959568263	0.000	8000.000	A
1697	Spectrogram 1	1	5130.032021897	5132.515586138	0.000	8000.000	C
1698	Spectrogram 1	1	5133.141599294	5135.208419394	0.000	8000.000	Bm
1699	Spectrogram 1	1	5136.256806401	5137.366814954	0.000	8000.000	A
1700	Spectrogram 1	1	5140.959704555	5143.355884135	0.000	8000.000	C
1701	Spectrogram 1	1	5144.014870254	5146.390431694	0.000	8000.000	Bm
1702	Spectrogram 1	1	5148.118556539	5149.804013842	0.000	8000.000	A
1703	Spectrogram 1	1	5152.282150653	5154.289062924	0.000	8000.000	C
1704	Spectrogram 1	1	5154.558648154	5157.464177860	0.000	8000.000	Bm
1705	Spectrogram 1	1	5158.931919670	5160.615796835	0.000	8000.000	A
1706	Spectrogram 1	1	5162.975698126	5165.042518226	0.000	8000.000	C
1707	Spectrogram 1	1	5165.912555779	5167.568265272	0.000	8000.000	Bm
1708	Spectrogram 1	1	5169.176158425	5170.449199791	0.000	8000.000	A
1709	Spectrogram 1	1	5171.542517670	5172.899649841	0.000	8000.000	A
1710	Spectrogram 1	1	5175.018957993	5176.923023911	0.000	8000.000	C
1711	Spectrogram 1	1	5177.832839713	5179.075446252	0.000	8000.000	Bm
1712	Spectrogram 1	1	5181.097816392	5182.421353462	0.000	8000.000	A
1713	Spectrogram 1	1	5184.842059528	5186.742755240	0.000	8000.000	C
1714	Spectrogram 1	1	5187.951423171	5189.640246854	0.000	8000.000	Bm
1715	Spectrogram 1	1	5191.342058972	5192.587409753	0.000	8000.000	A
1716	Spectrogram 1	1	5195.415791342	5197.692288843	0.000	8000.000	C
1717	Spectrogram 1	1	5197.812104501	5200.178463746	0.000	8000.000	Bm
1718	Spectrogram 1	1	5202.365099504	5203.922703057	0.000	8000.000	D
1719	Spectrogram 1	1	5206.429419750	5207.836772819	0.000	8000.000	C
1720	Spectrogram 1	1	5208.681184661	5210.220994490	0.000	8000.000	Bm
1721	Spectrogram 1	1	5213.238370463	5214.747195853	0.000	8000.000	D
1722	Spectrogram 1	1	5217.282148919	5218.588441878	0.000	8000.000	C
1723	Spectrogram 1	1	5219.708415993	5220.393165226	0.000	8000.000	E
1724	Spectrogram 1	1	5221.385835204	5222.194590896	0.000	8000.000	E
1725	Spectrogram 1	1	5223.033300501	5223.961871851	0.000	8000.000	E
1726	Spectrogram 1	1	5224.560950140	5225.492750467	0.000	8000.000	E
1727	Spectrogram 1	1	5227.231245435	5230.012837384	0.000	8000.000	F
1728	Spectrogram 1	1	5231.450354297	5232.718723951	0.000	8000.000	C
1729	Spectrogram 1	1	5233.936529200	5234.625469233	0.000	8000.000	E
1730	Spectrogram 1	1	5235.643902326	5236.392750188	0.000	8000.000	E
1731	Spectrogram 1	1	5237.381229366	5238.279846801	0.000	8000.000	E
1732	Spectrogram 1	1	5239.238372065	5240.047127756	0.000	8000.000	E
1733	Spectrogram 1	1	5240.766021704	5241.454961737	0.000	8000.000	E
1734	Spectrogram 1	1	5243.050351191	5245.649815096	0.000	8000.000	F
1735	Spectrogram 1	1	5247.535606378	5248.555619608	0.000	8000.000	C
1736	Spectrogram 1	1	5249.996086868	5250.650813485	0.000	8000.000	E
1737	Spectrogram 1	1	5252.058647466	5252.747587499	0.000	8000.000	E
1738	Spectrogram 1	1	5254.035605822	5254.724545856	0.000	8000.000	E
